,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
12008,KRsANC7TzP97KMFRA1JqiQ,"""Coco's Family Restaurant""",,"""2612 N 75th Ave""",Phoenix,AZ,85035,33.4767917,-112.2211727,3.5,8,Restaurants;Sandwiches;Bakeries;Food;American (Traditional)
12009,5JpT-YazYAR1V8wRk4tV6g,"""Il Mercato""",Strip District,"""2349 Railroad St""",Pittsburgh,PA,15222,40.4543526,-79.9828179,3.5,3,Bars;Seafood;Food;Restaurants;Nightlife
12010,NDklMeHAz6BdLx36HLHqRA,"""Honeyville Farms""",,"""33 S 56th St, Ste 1""",Chandler,AZ,85226,33.303908,-111.961947,5.0,5,Specialty Food;Shopping;Food;Wholesale Stores
12011,oYCx5gO4KkkgYPnglSkk5g,"""PROP""",,"""770 St Clair Ave W""",Toronto,ON,M6C 2Z1,43.68128239999999,-79.4287282,3.0,21,Restaurants;Italian
12012,IP-q2lMq654sboZLwzYaig,"""Sky Blue Sky Sandwiches""",Corktown,"""333 King Street E""",Toronto,ON,M5A 3X5,43.6517181494,-79.3656539734,3.5,46,Food;Delicatessen;Restaurants;Sandwiches
12013,Uk9WHFkgwU61woiHGYiW7g,"""Sweets""",,"""900 N Arizona Ave""",Chandler,AZ,85225,33.319119199999996,-111.8419187,3.0,11,Bakeries;American (Traditional);Burgers;Restaurants;Food
12014,8Vjpc7qYmNhc_S-g9bDozw,"""Bruceton Grill""",,"""Pennsylvania 51""",Jefferson Hills,PA,15025,40.265791084899995,-79.89027511329999,2.5,5,American (Traditional);Restaurants
12015,714OOpxLocIWntouSN6BZw,"""TSpot Ramen""",,"""2330 N Alma School Rd""",Chandler,AZ,85224,33.33985,-111.86000200000001,3.5,14,Japanese;Restaurants
12016,pYHRclA6yhiFVWsALkcZeQ,"""Angelo's Hot Table""",Harbourfront,"""16 Yonge Street, Unit C""",Toronto,ON,M5E 2A1,43.643289,-79.3758189,3.5,7,Restaurants;Italian
12017,6XQKCJO-52pjQssVCrw06A,"""Fresh From The Farm Juices""",South Side,"""1330 Bingham St""",Pittsburgh,PA,15203,40.4294235,-79.9848529,4.5,7,Juice Bars & Smoothies;Food
12018,A0UFGSYXeqqyb3cqKNa3Ug,"""Leith Lynx""",Leith,"""102 Constitution St""",Edinburgh,EDH,EH6 6AW,55.9731975,-3.1683839,4.5,3,Brasseries;Restaurants
12019,GE2G7ltKUyS1KZlVDWCNFg,"""Pita-Licious""",,"""170 Sandalwood Parkway E""",Brampton,ON,L6Z 1Y5,43.7271888,-79.7948707,4.0,12,Arabian;Restaurants
12020,v7In1lSZCIiku3o0yIXIRQ,"""O'Connor Station""",East York,"""158 O'Connor Drive""",Toronto,ON,M4J 2S4,43.6934637,-79.34954040000001,3.0,21,Canadian (New);Restaurants
12021,CVNJ5kndABkFtDLr_mrBaA,"""Curry Kitchen Toronto Indian Home Cooking""",Bloordale Village,"""675 Lansdowne Avenue""",Toronto,ON,M6H 3Y9,43.6586937,-79.44263259999998,2.5,4,Indian;Halal;Restaurants
12022,6Toez65egZSMV1iohQWGIQ,"""Cantine Bar & Grill""",The Annex,"""138 Avenue Road""",Toronto,ON,M5R 2H6,43.6744252,-79.3965417,3.5,25,Mediterranean;Brasseries;Comfort Food;Italian;Breakfast & Brunch;Restaurants;Canadian (New)
12023,bw7LEtZ5ozq8qOBA6FowYA,"""BeeGee Kitchen""",Spring Valley,"""3555 S Durango Dr, Ste 101""",Las Vegas,NV,89147,36.1253118,-115.27922379999998,3.5,30,Food;Restaurants;Coffee & Tea;Japanese
12024,gv8hshEMasuoJoFGdmk3jg,"""La Poblanita Market and Grill""",,"""3700 Avenue Of The Carolinas, Ste 208""",Fort Mill,SC,29708,35.0993019,-80.9337785,4.5,12,Food;Mexican;Restaurants;Specialty Food;Ethnic Food;Grocery
12025,srIy6x9Z_6hEHuGPE6L0dw,"""Rudy's Italian Restaurant and Bar""",,"""6414 Rea Rd""",Charlotte,NC,28277,35.078841600000004,-80.8178543,3.5,65,Italian;Restaurants
12026,eY8afQl17K4N2bf3z6nkCQ,"""HomeTown Buffet""",,"""2306 N Prospect Ave""",Champaign,IL,61822,40.144166,-88.257164,2.0,22,Restaurants;Buffets;American (New);Breakfast & Brunch
12027,wDq5f57tb6RViBvQ9In5xQ,"""Spectators Sports and Grill""",,"""2749 Som Center Rd, Unit A""",Willoughby Hills,OH,44094,41.586715999999996,-81.439334,3.5,4,American (New);Nightlife;Sports Bars;Restaurants;Bars
12028,G2i46bMQIk1Lv9erfUhMiA,"""Puck'n Wings""",The Annex,"""362 Bloor Street W""",Toronto,ON,M5R,43.6664410356,-79.40565783310001,3.0,35,Restaurants;Chicken Wings
12029,mhRn_-4lY4Pfz_iUkuS4bw,"""Lampion""",,"""Untere torgasse 6""",Sindelfingen,BW,71063,48.708068,8.9999325,5.0,5,Restaurants;Vietnamese
12030,BtwsfkMVwm5criRwpUAOJQ,"""Victor Allen's Coffee""",Dudgeon-Monroe,"""2623 Monroe St""",Madison,WI,53711,43.057220799999996,-89.428248,3.0,20,Coffee & Tea;Food
12031,NaE-iZywgsFpaOwxLfnhPA,"""Dreadnought Wines Ltd""",Strip District,"""2013 Penn Ave""",Pittsburgh,PA,15222,40.4514961,-79.98379270000001,2.5,3,Education;Beer;Wine & Spirits;Food
12032,LsXnqT4WACxF9XyWCu48Nw,"""George's Italian Deli""",Eastside,"""3318 E Flamingo Rd, Ste B""",Las Vegas,NV,89121,36.1155994,-115.10228300000001,4.5,51,Delis;Restaurants;Sandwiches
12033,q68NkgNFy8MmM3ZAWZa2PA,"""Cornichon""",Plateau-Mont-Royal,"""1291 Avenue du Mont-Royal E""",Montréal,QC,H2J,45.5297812,-73.5777355,3.5,14,Breakfast & Brunch;Restaurants;French;Burgers
12034,SyZrGn035h1QgA9CY0eq2Q,"""Brooklyns Best Bagel and Deli""",,"""20910 N Tatum Blvd""",Phoenix,AZ,85050,33.6756727,-111.97919440000001,3.5,19,Food;Bagels;Restaurants;Delis
12035,h0ac6veyDcX5OsiQd5Y1Rw,"""Gus's New York Pizza & Bar Mesa""",,"""2015 N  Power Rd, Ste 106""",Mesa,AZ,85215,33.4522382964,-111.68291330299999,3.0,30,Restaurants;Pizza;Bars;Nightlife
12036,RLN6r-7dMVbiprGyRdTcVA,"""Let's Roll""",Willowdale,"""10 Northtown Way""",North York,ON,M2N 7L4,43.7759013,-79.41326090000001,4.0,3,Sushi Bars;Restaurants
12037,adan4r7tHmO0qprpiLrCLg,"""Grind House Coffee""",,"""1028 Grand Ave, Ste 6""",Phoenix,AZ,85007,33.455238800000004,-112.08677959999999,4.5,24,Food;Coffee & Tea
12038,ogcWPQvYDGlCHLkGOBjv4A,"""The Magic Wok""",,"""1721 E Warner Rd""",Tempe,AZ,85284,33.333373699999996,-111.9122692,4.0,7,Chinese;Restaurants
12039,vkoakhm0G9kMEhQzjFo86w,"""Lenny's Deli""",,"""33688 Walker Rd""",Avon Lake,OH,44012,41.493820899999996,-82.0611978,3.5,7,Delis;American (Traditional);Restaurants;Sandwiches
12040,cZ86R4KIvSuTZiC5U4mhFg,"""Goody Woody's""",Plaza Midwood,"""3016 Attaberry Dr""",Charlotte,NC,28205,35.236754,-80.797227,4.0,6,Restaurants;Food Stands
12041,sfUdeyZUl8gEWpCbnXTp2Q,"""Les Chateaux Bakery""",,"""550 Highway 7 E""",Richmond Hill,ON,L4B 1B9,43.8450976,-79.3839546,3.0,4,Bakeries;Food
12042,HiCNLB9cCWVHnbzHeN2daA,"""Aurelio's Pizza""",Northwest,"""7660 W Cheyenne Ave, Ste 122""",Las Vegas,NV,89129,36.2184533,-115.2627104,3.5,18,Italian;Restaurants;Pizza
12043,NYTe202AJmEynCj4STfRow,"""Tia Rosa's Taqueria""",,"""1249 N Greenfield Rd, Ste 104""",Mesa,AZ,85205,33.438446,-111.7356412,3.0,68,Mexican;Restaurants;Food;Food Trucks
12044,McJwziSgwIg-ZDH8nQlRyA,"""Du Pain De l'Inde""",Ville-Marie,"""2027 St-Laurent Street""",Montréal,QC,H2X 1G3,45.5115786,-73.56739759999999,4.0,4,Indian;Restaurants
12045,zKSUzsVyNbI_8VPYM7bfjw,"""Spring Rolls""",Erin Mills,"""Erin Mills Town Centre, 5100 Erin Mills Parkway""",Mississauga,ON,L5M 4Z5,43.5601544,-79.70879079999999,2.0,7,Asian Fusion;Restaurants;Thai
12046,P6w263BvACpwm0jaXhYTXg,"""Highland Farms""",,"""3300 Rutherford Road""",Concord,ON,L4K 5Z2,43.8298057013,-79.54238891600001,4.0,5,Grocery;Food
12047,hvjm0ebS1TVB4v2XzebFRQ,"""Blynk Organic""",Uptown,"""Bank of American Plz, 101 S Tryon St""",Charlotte,NC,28202,35.22632670000001,-80.8429359,3.5,3,Coffee & Tea;Food;Sandwiches;Restaurants
12048,b5Af4xvTPrkcxPcrv2P-EA,"""Café Tropique""",Plateau-Mont-Royal,"""251 Ave Duluth E""",Montréal,QC,H2W 1H7,45.519380700000006,-73.57725490000001,3.5,4,Restaurants;Coffee & Tea;Food;Sandwiches
12049,S4rkuLU-Vp7ur4RIXTygLg,"""Walmart""",,"""2750 E Germann Rd""",Chandler,AZ,85286,33.281519919299996,-111.79357494899999,3.0,12,Department Stores;Fashion;Mobile Phones;Grocery;Food;Shopping
12050,aZ__2-Tm1urpbxF0eQ_gWg,"""Twisted Cultures Yogurt Bar""",,"""3134 W Carefree Hwy""",Phoenix,AZ,85086,33.7998292363,-112.12768027899999,3.0,20,Ice Cream & Frozen Yogurt;Food
12051,3cwgVNwiVX3gVw2tsgIaWw,"""Cafe Vita""",,"""424 Allegheny River Blvd""",Oakmont,PA,15139,40.51705,-79.842555,4.0,7,Restaurants;Italian;Cafes
12052,cltbUuCmB631ABwShBq6Rw,"""YAMA Japanese Restaurant""",,"""220 Wexford Road, Unit U7""",Brampton,ON,L6Z 4N7,43.7192799,-79.781371,4.0,5,Japanese;Restaurants;Sushi Bars
12053,5StufJYKgIYtYt60rZ6vIw,"""De La Crepe""",Streetsville,"""236 Queen Street S""",Mississauga,ON,L5M 1L5,43.580349,-79.7122498,2.5,11,French;Creperies;Restaurants
12054,W6XO9vZx5qW0y8zQ8yzDow,"""Ô Liban""",,"""1170 Ch. Chambly""",Longueuil,QC,J4J 1J9,45.5330706595,-73.4904722271,1.5,3,Restaurants;Lebanese;Middle Eastern
12055,Uqyw02FKX8PqMDbFH5sSsg,"""Viking Bakery""",The Danforth,"""2207 Danforth Avenue""",Toronto,ON,M4C 1K4,43.686410476899994,-79.3092398885,4.0,6,Food;Bakeries
12056,lvas_XHTdlLIFOcPZO6cGw,"""Margarita Fiesta Room""",,"""229 Carlton Street""",Toronto,ON,M5A 2L2,43.6640012,-79.3686058,3.0,17,Mexican;Restaurants
12057,QO11sjFi4HlqtOVZZ5abyQ,"""Sunny World""",,"""4906 E Main St""",Mesa,AZ,85205,33.4159899,-111.7256221,3.5,11,Restaurants;Chinese;American (New)
12058,5SEwzlWlrxSVyZx3IgXwLg,"""Marcella's Italian Kitchen""",,"""7014 E Camelback Rd, Ste 1423""",Scottsdale,AZ,85251,33.502594099999996,-111.92967649999999,3.0,58,Italian;Restaurants
12059,FsbzGuFBMVV99T2otrfsmA,"""ChillSpot by SasaSweets""",Downtown,"""707 E Fremont St, Ste 1300""",Las Vegas,NV,89101,36.1675261791,-115.13843502799999,4.5,131,Desserts;Ice Cream & Frozen Yogurt;Food;Shaved Ice
12060,f3FlH3l51XC99eIdA4w05A,"""Anatolien Grill""",,"""Lange Straße""",Stuttgart,BW,70174,48.7765,9.17243,3.0,5,Kebab;Restaurants
12061,pnC73AlRWa1MWlIpZe3N1A,"""Doughbelly Subs""",,"""201 N Lombard""",Mahomet,IL,61853,40.195580318400005,-88.4000484008,4.0,4,Restaurants;Sandwiches;Food;Specialty Food;Pretzels
12062,-Y9woV5m-KaTzu9VpirYyg,"""Sapna Café""",,"""1301 NW Grand Ave""",Phoenix,AZ,85007,33.457118,-112.0898162,3.5,46,Restaurants;Spanish;American (New);Breakfast & Brunch
12063,NxzrO9KaQezZEzSpRqCxwA,"""Five Guys Burgers and Fries""",Ballantyne,"""14021 Conlan Cir""",Charlotte,NC,28277,35.0558229,-80.853652,4.0,26,Restaurants;Fast Food;American (New);Burgers
12064,dhrv6GXy5otbzabXMXbOLg,"""Sunny Side Up""",,"""2218 Murray Hill""",Cleveland,OH,44106,41.503648,-81.60159499999999,3.5,6,Breakfast & Brunch;Arts & Entertainment;Art Galleries;Shopping;Restaurants
12065,8mcg3eCoh69WqaKKZZF98w,"""BnD'z Burgerz & Dogz""",,"""663 Washington Rd""",Pittsburgh,PA,15228,40.381252,-80.043926,3.0,26,American (Traditional);Restaurants;Fast Food;Food;Burgers;Hot Dogs;Desserts
12066,bKkQI4pxnTPKWw3sI6fJ2w,"""Burger Bass""",Beaconsfield Village,"""1076 Queen Street W""",Toronto,ON,M6J 1H8,43.643677200000006,-79.4215955,4.0,10,Restaurants;Burgers
12067,Ha9J5J_IVc_LQabC3tPLQQ,"""Bite Bistro""",Bellevue,"""565 Lincoln Ave""",Pittsburgh,PA,15202,40.496598799999994,-80.05771130000001,4.0,14,American (New);Restaurants
12068,WwQ0sr3wDk2jCMre_3mS7A,"""Big Red's Steaks""",Capitol,"""610 University Ave""",Madison,WI,53175,43.073336100000006,-89.396349,4.0,16,Restaurants;Steakhouses
12069,o1zmKr00cIM5a1jLxCI21w,"""Chez Cora""",Ville-Marie,"""1425 Stanley Rue""",Montréal,QC,H3A 1P4,45.49967279999999,-73.5741394,4.5,3,Restaurants;Canadian (New)
12070,afTfGQIjeq3sRk_5zyQxuQ,"""Plaid Eatery""",,"""1044 S Terrace Rd""",Tempe,AZ,85281,33.4171122,-111.92302350000001,3.0,13,Restaurants;Asian Fusion
12071,2aWEAcLZyKJPvpGAOCnVaA,"""Luccia Shea's""",,"""4733 William Penn Hwy""",Monroeville,PA,15146,40.432159000000006,-79.73006009999999,4.0,8,Italian;Restaurants
12072,CFortoBLONVZ8YF-nY5H3A,"""Cathy's Rum Cake Catering""",,"""1076 W Chandler Blvd, Ste 106""",Chandler,AZ,85224,33.306124600000004,-111.86099909999999,2.5,3,Bakeries;Food
12073,F7dcvOgtJ2Ww3yOa6bvi2A,"""Kyu Shou""",Milliken,"""4733 Steeles Avenue E""",Scarborough,ON,M1V 5N3,43.8250378045,-79.3007218838,2.0,7,Japanese;Restaurants
12074,sgUdImWqdh3I5-tFLs-hUQ,"""Hammerheads Ocean Grill""",,"""6718 W Deer Valley Rd, Ste F103""",Glendale,AZ,85310,33.682848,-112.20355900000001,2.0,4,Seafood;Restaurants
12075,ye0-f9tgMC2UFyraGcJWLQ,"""Tandoori Times 3 Indian Bistro""",,"""12027 N 28th Dr""",Phoenix,AZ,85029,33.5958929,-112.11859299999999,3.5,63,Indian;Restaurants
12076,fvQNkzGlMgocLDw768gnNA,"""The Coffee Grove""",,"""1515 W Deer Valley Rd, B101""",Phoenix,AZ,85027,33.683323,-112.092428,4.5,6,Food;Coffee & Tea
12077,3TRpWYsF04VLf5y2lk5b4w,"""Sweetlix""",Downtown,"""820 Liberty Ave""",Pittsburgh,PA,15222,40.442656899999996,-79.99810500000001,3.0,12,Ice Cream & Frozen Yogurt;Food
12078,CK6ybJnhs1TnrSRnTULneQ,"""Sunny Asian Food & Spices""",,"""6281 Som Center Rd""",Solon,OH,44139,41.388236,-81.4358869,4.0,4,Grocery;Herbs & Spices;Specialty Food;Food
12079,bDi4i_iL6b6mTo3BFpvbTw,"""Opus Restaurant""",,"""20126 Chagrin Blvd""",Shaker Heights,OH,44122,41.4644104,-81.53769190000001,3.5,6,Restaurants;American (Traditional)
12080,5ajN6YAEDyrX52UU2AKvbQ,"""Barcelona Rivers Edge""",,"""4616 Allegheny River Blvd""",Verona,PA,15147,40.48264,-79.869309,3.0,11,Spanish;Restaurants;Mediterranean
12081,D-RQsQjEVI_w-KC7iDJd5Q,"""Cuisine Malaya""",Elizabeth,"""1411 Elizabeth Ave""",Charlotte,NC,28204,35.2154777,-80.8285213,3.5,158,Asian Fusion;Restaurants;Malaysian;Vegetarian;Sushi Bars
12082,IKmJzb67sLsaKa8PnCdl1w,"""Arby's Roast Beef Sandwich Restaurants""",Westside,"""2205 S Rainbow Blvd""",Las Vegas,NV,89146,36.1470456,-115.24358020000001,2.0,7,Restaurants;Sandwiches
12083,H7UrjGHDcoTOZrARC2Jt-g,"""My Goodness Cakes""",,"""1301 Grand Ave""",Phoenix,AZ,85007,33.4572256,-112.0898341,3.5,3,Bakeries;Food
12084,WEoivlVObGE03PiWvVvXYA,"""Cadillac Ranch""",,"""2000 E Rio Salado Pkwy, Ste 2105""",Tempe,AZ,85281,33.433210771999995,-111.90333667700001,2.5,175,Steakhouses;Restaurants;Burgers;Barbeque
12085,wk49hcW-f1VZG1CeWBzCMg,"""Bad Mother Cluckers""",,"""26 E University Dr""",Tempe,AZ,85281,33.422145,-111.938705,3.5,42,Restaurants;American (Traditional)
12086,7PfEzSypn7iMt3hZyN04GQ,"""Szechuan House""",Tollcross,"""11 Lochrin Terrace""",Edinburgh,EDH,EH3 9QJ,55.942880399799996,-3.2044678307,3.5,3,Restaurants;Chinese
12087,i-_i9uffe-1gdVt0l1xUKA,"""Pani Solinska""",New Town,"""73 Broughton Street""",Edinburgh,EDH,EH1 3RJ,55.9588436,-3.1903553,4.0,5,Polish;Restaurants
12088,Sil_wnaQ7F29L4kV0IqC2Q,"""The Cupcake Shoppe""",,"""9340 Bathurst Street""",Vaughan,ON,L4J 8W1,43.849005299999995,-79.4590681,3.0,10,Bakeries;Desserts;Food
12089,Bw5YK3qWkxFsGsHLbyCSDA,"""QQ Grill""",,"""721 N Arizona Ave""",Gilbert,AZ,85233,33.363015999999995,-111.84111399999999,3.0,10,Japanese;Korean;Restaurants
12090,iR36j1b8owv2aZTi3mR0bg,"""Brugos Pizza""",,"""34505 N Scottsdale Rd, Ste H4""",Scottsdale,AZ,85266,33.798072999999995,-111.92645800000001,3.0,74,Italian;Restaurants;Pizza
12091,ro69vDxjgaDIIdRgTrSE_w,"""Vinnie's Pizza""",,"""8960 W Bell Rd, Ste 110-A""",Peoria,AZ,85382,33.6395526002,-112.25231006700001,4.0,28,Restaurants;Food;Pizza;Italian
12092,_yKeTKNvXaBduAkRIS84Aw,"""Kafeteria""",Gateway District,"""200 Public Sq, 3rd Fl""",Cleveland,OH,44114,41.4998728873,-81.6922279042,4.0,35,Buffets;Pizza;Restaurants;Juice Bars & Smoothies;Food
12093,W7RSjR3JoIMWxW1AeZH9ng,"""Rubicon Club & Grill""",Southeast,"""9151 S Las Vegas Blvd""",Las Vegas,NV,89123,36.022737,-115.17513100000001,5.0,3,Nightlife;Country Dance Halls;Latin American;American (New);Dance Clubs;Bars;Restaurants;Sports Bars
12094,BaPKO2rV_uaOtRliKtaFcQ,"""Silver Mine Subs""",,"""414 S Mill Ave, Ste 114""",Tempe,AZ,85281,33.4259647,-111.9402513,3.5,46,Sandwiches;Restaurants
12095,nmFmOu9UuMcwghDV-IT-og,"""The Flame Broiler""",,"""933 E University Dr, Ste 106""",Tempe,AZ,85281,33.4214242,-111.924865,4.0,22,Restaurants;Fast Food;Korean
12096,srL506dcO4bHH06HasZHRg,"""Zammi's Grill""",,"""4040 S Arizona Ave, Ste 7""",Chandler,AZ,85248,33.2464267,-111.8428351,4.0,7,Restaurants;American (Traditional)
12097,8EU78DspV7ORFRXr9BPxuA,"""Chicago Cravings""",,"""6450 W Lake Mead Blvd, Ste 110""",Las Vegas,NV,89108,36.1963549,-115.2351979,4.0,16,Restaurants;Pizza
12098,jiIF1VqLwOvg3iQput7qeg,"""Yogurty's""",Unionville,"""Uptown Market Square, 3987 Highway 7 E""",Markham,ON,L3R 5M6,43.856675622,-79.3237214735,2.5,6,Ice Cream & Frozen Yogurt;Food
12099,kcF-en40P3J9L8nLy5lKqQ,"""Central Bistro""",,"""3160 E Camelback Rd""",Phoenix,AZ,85016,33.5113448141,-112.01349991100001,3.5,318,Italian;Restaurants;American (New);French
12100,9_LwnUarlbKkTbVvP9FRdw,"""Diyor Cafe and Lounge""",Downtown,"""14 Smithfield St""",Pittsburgh,PA,15222,40.437022,-80.000401,2.0,3,Restaurants;Uzbek
12101,8_BPq3eJlhOLMPuutk6zQg,"""Dilly's Deli Sandwich Shop""",,"""14202 N Scottsdale Rd""",Scottsdale,AZ,85254,33.617273,-111.926576,3.5,55,Caterers;Sandwiches;Restaurants;Event Planning & Services;Delis
12102,L3t7UG4cC1-ar1jh96c1KQ,"""Streets of New York""",,"""6638 E Superstition Springs Blvd""",Mesa,AZ,85206,33.385161,-111.6872749,1.5,5,Restaurants;Pizza
12103,npWsKb9Z7IBxAmKPwGO3zQ,"""Palermos Pizza""",Eastside,"""605 E Twain Ave, Ste 1""",Las Vegas,NV,89169,36.120915999999994,-115.150228,2.0,14,Food;Food Delivery Services;Restaurants;Pizza
12104,hoTpqmlus91I6B9MjKmdXw,"""Yakamoz Grill""",,"""373 Wilson Ave""",North York,ON,M3H 1T3,43.7365341,-79.4380507,2.5,4,Greek;Restaurants
12105,ES-iC1-_C3adpqgkB2g-Dg,"""Peni Deli""",,"""3A High Street""",Penicuik,MLN,EH26 8HS,55.826068400000004,-3.2218591,2.5,3,Food;Tea Rooms;Bagels
12106,42s4BwZsg1znB4czGa8OEA,"""JJ's Sports Cantina""",,"""409 N Scottsdale Rd""",Scottsdale,AZ,85257,33.452345799999996,-111.9255101,3.5,10,Restaurants;American (Traditional)
12107,saclk7OIubl0zzcXm3xlSg,"""Bite Cafe & Bakery""",,"""1107 E Bell Rd, Ste 16""",Phoenix,AZ,85022,33.639493,-112.057685,4.5,3,Coffee & Tea;Bakeries;Food
12108,Qs_5WTpjfXI-BPO8F1s1OA,"""Swirlie Whirlie""",,"""4149 Washington Rd""",Canonsburg,PA,15317,40.262703355,-80.1326036453,5.0,6,Pretzels;Food;Sandwiches;Restaurants;Ice Cream & Frozen Yogurt
12109,eII1uXW0mF1dPixtruMURA,"""Volcano Tea House""",Westside,"""5020 Spring Mountain Rd, Ste 3""",Las Vegas,NV,89146,36.14201,-115.22474,3.5,22,Food;Juice Bars & Smoothies;Tea Rooms
12110,dV6AHcexEq-3joH6j-C17g,"""Kerol's Kitchen""",Tenney - Lapham,"""""",Madison,WI,53703,43.0833196,-89.37247690000001,5.0,4,Malaysian;Restaurants;Local Flavor;American (New)
12111,5Lsxduqp0Cx2sb2T-B-F6g,"""Siloam Sushi""",Willowdale,"""191 Avenue Sheppard E""",North York,ON,M2N 3A8,43.764093599999995,-79.3992554,3.5,8,Sushi Bars;Restaurants
12112,5REYrZfsX3m4E3FTwovp5Q,"""Seviche""",Downtown,"""930 Penn Ave""",Pittsburgh,PA,15222,40.444033399999995,-79.9970421,4.0,335,Restaurants;Latin American;Tapas/Small Plates;Cuban
12113,iB4szj-Lu6whvPO12BO6qg,"""Thai Heng Restaurant""",Mercier-Hochelaga-Maisonneuve,"""6503 Rue Beaubien E""",Montréal,QC,H1M 1B1,45.5873777,-73.5616169,4.0,4,Restaurants;Thai
12114,Vc9Aw9705EVf8IjXSmzsqw,"""Stay Tuned Distillery""",,"""810 Ravine St""",Munhall,PA,15120,40.408035999999996,-79.89543,5.0,4,Beer;Wine & Spirits;Arts & Entertainment;Food;Wineries
12115,9M7GMSM59d-K_iCULjyCIw,"""Zea""",New Town,"""95 Rose Street""",Edinburgh,EDH,EH2 3DT,55.9521191,-3.2014796000000003,4.0,4,Food;Coffee & Tea
12116,a7PQyftj6OURt0f5evJRUg,"""Junction Eatery""",The Junction,"""2790 Dundas Street W""",Toronto,ON,M6P 1Y5,43.665391799999995,-79.4622766,4.0,15,Breakfast & Brunch;Comfort Food;Soul Food;Food;Specialty Food;Restaurants
12117,cgWyJ_dhkhK0djaR3fLjhg,"""Restaurant Phayathai""",Plateau-Mont-Royal,"""107 Avenue Laurier O""",Montréal,QC,H2T 2N6,45.521755,-73.59419799999999,3.0,12,Restaurants;Thai
12118,kEqWek18aCnUZoOiUpIZFw,"""Kaneya Sushi""",,"""6334 W Bell Rd""",Glendale,AZ,85308,33.6386176,-112.196027,4.0,13,Restaurants;Sushi Bars
12119,YF3MsPifKWOMZ75TBFE13A,"""Don Pablo's""",,"""140 Andrew Dr""",Pittsburgh,PA,15275,40.448227375,-80.1775782455,2.5,34,Restaurants;Tex-Mex
12120,HPIuW67C3FJrTsPs9RCkuA,"""Super Mex Restaurant & Cantina""",Southeast,"""3460 E Sunset Rd, Ste D""",Las Vegas,NV,89120,36.072264600000004,-115.0992936,3.0,82,Restaurants;Mexican
12121,eQL6UKYvkWERh21rF0Blnw,"""Moe's Tavern & Grill""",Capitol,"""118 State St""",Madison,WI,53703,43.0747406,-89.38657959999999,2.5,9,Burgers;Restaurants;American (Traditional)
12122,EWJqdMlvrIq5FAUD8UGDvA,"""Zen Buffet""",,"""7322 W Bell Rd""",Glendale,AZ,85308,33.63834179999999,-112.2163379,2.5,9,Restaurants;Buffets;Chinese
12123,WpOMfnH8hvUOENVNn9xMsQ,"""John Q's Steakhouse""",Civic Center,"""55 Public Sq""",Cleveland,OH,44113,41.4997221553,-81.6958446545,3.5,28,Steakhouses;Restaurants;American (Traditional)
12124,cygnN2VhHANKTni8TgSoGw,"""Sweet Gallery Exclusive Pastry""",Mount Pleasant and Davisville,"""694 Mount Pleasant Road""",Toronto,ON,M4S 2N3,43.706008600000004,-79.3893395,3.5,3,Food;Bakeries
12125,uRn3CpBkl_Em8hcKXSkTEA,"""Pumpernickel's Deli""",Harbourfront,"""207 Queens Quay W""",Toronto,ON,M5J 1A7,43.6392865,-79.3808801,4.0,4,Restaurants;Delis;Sandwiches
12126,CvhuXxfFlLPMa-0ucZHPOA,"""Niko's""",,"""15625 Detroit Ave""",Lakewood,OH,44107,41.484988200000004,-81.80692320000001,4.0,8,Mediterranean;Greek;Restaurants
12127,RI-E3WWC_KMm27EShF3O8Q,"""King Chef Cuisine""",Niagara,"""740 King Street W""",Toronto,ON,M5V 1N3,43.6436416,-79.4046936,3.0,15,Restaurants;Chinese
12128,FAuIdO5o-HCBi8axoVVkPw,"""Mesa Fresh Mexican Grill""",,"""215 Lancaster Ave""",Frazer,PA,19355,40.0407891,-75.5403968,3.0,5,Mexican;Restaurants
12129,3gyu8jfS0V0XOQBJOMOn8g,"""Ci Gusta!""",,"""1105 Kingston Road""",Pickering,ON,L1V 1B5,43.8290904,-79.0947793,3.5,3,Coffee & Tea;Ice Cream & Frozen Yogurt;Food;Desserts
12130,78TC3sZSYBzBsSJ0z5pyhw,"""Le Provencal""",The Strip,"""Paris Las Vegas Hotel & Casino, 3655 Las Vegas Boulevard South""",Las Vegas,NV,89109,36.112500638,-115.170578957,2.5,130,Restaurants;Italian;French
12131,RrAtxUuZjoj3umaiJqiKDw,"""The New Lanna Thai Restaurant""",,"""19 Queensgate""",Inverness,HLD,IV1 1DF,57.4791495,-4.2259194,3.5,3,Thai;Restaurants
12132,A5nfhWPv5vHg7hT8zTssfw,"""Guys Pizza Co.""",,"""21065 Center Ridge Rd""",Fairview Park,OH,44107,41.461093,-81.8533547,2.0,13,Pizza;Restaurants
12133,ijdlKGYIiVxuDGu-hMejHg,"""Top Saigon Restaurant""",,"""550 Hwy 7 E""",Richmond Hill,ON,L4B 3Z4,43.8443998,-79.38260090000001,2.5,12,Restaurants;Vietnamese
12134,Mi1IdbjqjGoYK09oDu8JVw,"""Yu Yu's Chinese Grill""",,"""2908 Oak Lake Blvd, Ste 102""",Charlotte,NC,28208,35.189833,-80.92194920000001,3.0,9,Restaurants;Chinese
